Nr źródła;C [%];Si [%];S [%];P [%];Mg [%];Mn [%];Ni [%];Cu [%];Mo [%];Cr [%];Al [%];Sn [%];B [%];V [%];Wydzielenia grafitu [mm-2];Udział wydzieleń grafitu [%];Średnica sferoidów [μm];Wielkość sferoidów;Nodularity [%];Udział perlitu [%];Udział ferrytu [%];Rm [MPa] (as cast);A5 [%]     (as cast);Minimalna grubość ścianki [mm];Temperatura austenityzacji [˚C];Czas austenityzacji [min.];Temperatura przemiany izotermicznej [˚C];Czas przemiany izotermicznej [min.];Rm [MPa];R0,2 [MPa];A5 [%];Twardość Brinella [HB];Twardość Rockwella [HRC];Twardość Rockwella [HRA];Twardość Rockwella [HRB];Twardość Vickersa [HV];Udarność Charpy [J];Temperatura pomiaru udarności [˚C];Udział austenitu %;Martensite volume fraction Xα';Retained austenite volume fraction XγR 
163;3,62;2,14;0,009;0,026;0;0,18;0,72;0,02;0;0,029;0;0;0;0;;;;;;;;370;22;;900;120;300;75;510;305;23;314;;67;;;12,67;21;;;
163;3,62;2,14;0,009;0,026;0;0,18;0,72;0,02;0;0,029;0;0;0;0;;;;;;;;370;22;;900;120;300;120;520;312;24,5;256;;63;;;11,67;21;;;
163;3,62;2,14;0,009;0,026;0;0,18;0,72;0,02;0;0,029;0;0;0;0;;;;;;;;370;22;;900;120;300;150;512;322;23,5;269;;64;;;10,67;21;;;
163;3,62;2,14;0,009;0,026;0;0,18;0,72;0,02;0;0,029;0;0;0;0;;;;;;;;370;22;;900;120;350;75;450;339;25;;;48;;;9,67;21;;;
163;3,62;2,14;0,009;0,026;0;0,18;0,72;0,02;0;0,029;0;0;0;0;;;;;;;;370;22;;900;120;350;120;456;348;26;;;53;;;8,67;21;;;
163;3,62;2,14;0,009;0,026;0;0,18;0,72;0,02;0;0,029;0;0;0;0;;;;;;;;370;22;;900;120;350;150;462;362;25,7;;;54;;;6,67;21;;;
163;3,58;2,08;0,042;0,024;0;0,2;0,1;0,43;0;0,03;0;0;0;0;;;;;;;;565;8;;900;120;300;75;830;245;9;256;;63;;;4,67;21;;;
163;3,58;2,08;0,042;0,024;0;0,2;0,1;0,43;0;0,03;0;0;0;0;;;;;;;;565;8;;900;120;300;120;847;256;9,7;298;;66;;;3,67;21;;;
163;3,58;2,08;0,042;0,024;0;0,2;0,1;0,43;0;0,03;0;0;0;0;;;;;;;;565;8;;900;120;300;150;839;269;9,3;314;;67;;;3,67;21;;;
163;3,58;2,08;0,042;0,024;0;0,2;0,1;0,43;0;0,03;0;0;0;0;;;;;;;;565;8;;900;120;350;75;690;279;10;;;49;;;3;21;;;
163;3,58;2,08;0,042;0,024;0;0,2;0,1;0,43;0;0,03;0;0;0;0;;;;;;;;565;8;;900;120;350;120;706;284;11,2;;;50;;;2,67;21;;;
163;3,58;2,08;0,042;0,024;0;0,2;0,1;0,43;0;0,03;0;0;0;0;;;;;;;;565;8;;900;120;350;150;695;298;10,3;;;50;;;2,67;21;;;
164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
